timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Madibeng,Piped (tap) water inside the yard,31.6,North West,Bojanala,Madibeng,DsAccessToPipedWaters
Census 2022,Municipality,Madibeng,Piped (tap) water on community stand,10.6,North West,Bojanala,Madibeng,DsAccessToPipedWaters
Census 2022,Municipality,Madibeng,No access to piped water,18.4,North West,Bojanala,Madibeng,DsAccessToPipedWaters
Census 2022,Municipality,Moretele,Piped (tap) water inside the dwelling,21.1,North West,Bojanala,Moretele,DsAccessToPipedWaters
Census 2022,Municipality,Moretele,Piped (tap) water inside the yard,41.1,North West,Bojanala,Moretele,DsAccessToPipedWaters
Census 2022,Municipality,Moretele,Piped (tap) water on community stand,11.3,North West,Bojanala,Moretele,DsAccessToPipedWaters
Census 2022,Municipality,Moretele,No access to piped water,26.4,North West,Bojanala,Moretele,DsAccessToPipedWaters
Census 2022,Municipality,Moses Kotane,Piped (tap) water inside the dwelling,29.7,North West,Bojanala,Moses Kotane,DsAccessToPipedWaters
Census 2022,Municipality,Moses Kotane,Piped (tap) water inside the yard,33.3,North West,Bojanala,Moses Kotane,DsAccessToPipedWaters
Census 2022,Municipality,Moses Kotane,Piped (tap) water on community stand,20.6,North West,Bojanala,Moses Kotane,DsAccessToPipedWaters
Census 2022,Municipality,Moses Kotane,No access to piped water,16.4,North West,Bojanala,Moses Kotane,DsAccessToPipedWaters
Census 2022,Municipality,Rustenburg,Piped (tap) water inside the dwelling,53.0,North West,Bojanala,Rustenburg,DsAccessToPipedWaters
Census 2022,Municipality,Rustenburg,Piped (tap) water inside the yard,38.1,North West,Bojanala,Rustenburg,DsAccessToPipedWaters
Census 2022,Municipality,Rustenburg,Piped (tap) water on community stand,4.8,North West,Bojanala,Rustenburg,DsAccessToPipedWaters
Census 2022,Municipality,Rustenburg,No access to piped water,4.1,North West,Bojanala,Rustenburg,DsAccessToPipedWaters
Census 2022,Municipality,City of Matlosana,Piped (tap) water inside the dwelling,62.4,North West,Dr Kenneth Kaunda,City of Matlosana,DsAccessToPipedWaters
Census 2022,Municipality,City of Matlosana,Piped (tap) water inside the yard,30.5,North West,Dr Kenneth Kaunda,City of Matlosana,DsAccessToPipedWaters
Census 2022,Municipality,City of Matlosana,Piped (tap) water on community stand,5.5,North West,Dr Kenneth Kaunda,City of Matlosana,DsAccessToPipedWaters
Census 2022,Municipality,City of Matlosana,No access to piped water,1.6,North West,Dr Kenneth Kaunda,City of Matlosana,DsAccessToPipedWaters
Census 2022,Municipality,JB Marks,Piped (tap) water inside the dwelling,57.7,North West,Dr Kenneth Kaunda,JB Marks,DsAccessToPipedWaters
Census 2022,Municipality,JB Marks,Piped (tap) water inside the yard,30.7,North West,Dr Kenneth Kaunda,JB Marks,DsAccessToPipedWaters
Census 2022,Municipality,JB Marks,Piped (tap) water on community stand,7.9,North West,Dr Kenneth Kaunda,JB Marks,DsAccessToPipedWaters
Census 2022,Municipality,JB Marks,No access to piped water,3.7,North West,Dr Kenneth Kaunda,JB Marks,DsAccessToPipedWaters
Census 2022,Municipality,Maquassi Hills,Piped (tap) water inside the dwelling,39.8,North West,Dr Kenneth Kaunda,Maquassi Hills,DsAccessToPipedWaters
Census 2022,Municipality,Maquassi Hills,Piped (tap) water inside the yard,46.4,North West,Dr Kenneth Kaunda,Maquassi Hills,DsAccessToPipedWaters
Census 2022,Municipality,Maquassi Hills,Piped (tap) water on community stand,6.5,North West,Dr Kenneth Kaunda,Maquassi Hills,DsAccessToPipedWaters
Census 2022,Municipality,Maquassi Hills,No access to piped water,7.3,North West,Dr Kenneth Kaunda,Maquassi Hills,DsAccessToPipedWaters
Census 2022,Municipality,Greater Taung,Piped (tap) water inside the dwelling,26.2,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsAccessToPipedWaters
Census 2022,Municipality,Greater Taung,Piped (tap) water inside the yard,9.8,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsAccessToPipedWaters
Census 2022,Municipality,Greater Taung,Piped (tap) water on community stand,59.0,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsAccessToPipedWaters
Census 2022,Municipality,Greater Taung,No access to piped water,5.0,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsAccessToPipedWaters
Census 2022,Municipality,Kagisano/Molopo,Piped (tap) water inside the dwelling,28.2,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsAccessToPipedWaters
Census 2022,Municipality,Kagisano/Molopo,Piped (tap) water inside the yard,17.1,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsAccessToPipedWaters
Census 2022,Municipality,Kagisano/Molopo,Piped (tap) water on community stand,48.5,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsAccessToPipedWaters
Census 2022,Municipality,Kagisano/Molopo,No access to piped water,6.2,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsAccessToPipedWaters
Census 2022,Municipality,Lekwa-Teemane,Piped (tap) water inside the dwelling,50.5,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsAccessToPipedWaters
Census 2022,Municipality,Lekwa-Teemane,Piped (tap) water inside the yard,44.2,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsAccessToPipedWaters
Census 2022,Municipality,Lekwa-Teemane,Piped (tap) water on community stand,2.3,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsAccessToPipedWaters
Census 2022,Municipality,Lekwa-Teemane,No access to piped water,3.0,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsAccessToPipedWaters
Census 2022,Municipality,Mamusa,Piped (tap) water inside the dwelling,36.4,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsAccessToPipedWaters
Census 2022,Municipality,Mamusa,Piped (tap) water inside the yard,40.3,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsAccessToPipedWaters
Census 2022,Municipality,Mamusa,Piped (tap) water on community stand,13.6,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsAccessToPipedWaters
Census 2022,Municipality,Mamusa,No access to piped water,9.7,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsAccessToPipedWaters
Census 2022,Municipality,Naledi,Piped (tap) water inside the dwelling,55.4,North West,Dr Ruth Segomotsi Mompati,Naledi,DsAccessToPipedWaters
Census 2022,Municipality,Naledi,Piped (tap) water inside the yard,30.3,North West,Dr Ruth Segomotsi Mompati,Naledi,DsAccessToPipedWaters
Census 2022,Municipality,Naledi,Piped (tap) water on community stand,12.6,North West,Dr Ruth Segomotsi Mompati,Naledi,DsAccessToPipedWaters
Census 2022,Municipality,Naledi,No access to piped water,1.7,North West,Dr Ruth Segomotsi Mompati,Naledi,DsAccessToPipedWaters
Census 2022,Municipality,Ditsobotla,Piped (tap) water inside the dwelling,44.5,North West,Ngaka Modiri Molema,Ditsobotla,DsAccessToPipedWaters
Census 2022,Municipality,Ditsobotla,Piped (tap) water inside the yard,32.8,North West,Ngaka Modiri Molema,Ditsobotla,DsAccessToPipedWaters
Census 2022,Municipality,Ditsobotla,Piped (tap) water on community stand,15.7,North West,Ngaka Modiri Molema,Ditsobotla,DsAccessToPipedWaters
Census 2022,Municipality,Ditsobotla,No access to piped water,7.0,North West,Ngaka Modiri Molema,Ditsobotla,DsAccessToPipedWaters
Census 2022,Municipality,Mafikeng,Piped (tap) water inside the dwelling,44.2,North West,Ngaka Modiri Molema,Mafikeng,DsAccessToPipedWaters
Census 2022,Municipality,Mafikeng,Piped (tap) water inside the yard,23.6,North West,Ngaka Modiri Molema,Mafikeng,DsAccessToPipedWaters
Census 2022,Municipality,Mafikeng,Piped (tap) water on community stand,17.4,North West,Ngaka Modiri Molema,Mafikeng,DsAccessToPipedWaters
Census 2022,Municipality,Mafikeng,No access to piped water,14.8,North West,Ngaka Modiri Molema,Mafikeng,DsAccessToPipedWaters
Census 2022,Municipality,Ramotshere Moiloa,Piped (tap) water inside the dwelling,34.9,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsAccessToPipedWaters
Census 2022,Municipality,Ramotshere Moiloa,Piped (tap) water inside the yard,31.5,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsAccessToPipedWaters
Census 2022,Municipality,Ramotshere Moiloa,Piped (tap) water on community stand,22.4,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsAccessToPipedWaters
Census 2022,Municipality,Ramotshere Moiloa,No access to piped water,11.2,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsAccessToPipedWaters
Census 2022,Municipality,Ratlou,Piped (tap) water inside the dwelling,22.1,North West,Ngaka Modiri Molema,Ratlou,DsAccessToPipedWaters
Census 2022,Municipality,Ratlou,Piped (tap) water inside the yard,13.2,North West,Ngaka Modiri Molema,Ratlou,DsAccessToPipedWaters
Census 2022,Municipality,Ratlou,Piped (tap) water on community stand,43.4,North West,Ngaka Modiri Molema,Ratlou,DsAccessToPipedWaters
Census 2022,Municipality,Ratlou,No access to piped water,21.2,North West,Ngaka Modiri Molema,Ratlou,DsAccessToPipedWaters
Census 2022,Municipality,Tswaing,Piped (tap) water inside the dwelling,31.7,North West,Ngaka Modiri Molema,Tswaing,DsAccessToPipedWaters
Census 2022,Municipality,Tswaing,Piped (tap) water inside the yard,30.6,North West,Ngaka Modiri Molema,Tswaing,DsAccessToPipedWaters
Census 2022,Municipality,Tswaing,Piped (tap) water on community stand,25.6,North West,Ngaka Modiri Molema,Tswaing,DsAccessToPipedWaters
Census 2022,Municipality,Tswaing,No access to piped water,12.1,North West,Ngaka Modiri Molema,Tswaing,DsAccessToPipedWaters
Census 2022,Municipality,Dikgatlong,Piped (tap) water inside the dwelling,51.0,Northern Cape,Frances Baard,Dikgatlong,DsAccessToPipedWaters
Census 2022,Municipality,Dikgatlong,Piped (tap) water inside the yard,35.6,Northern Cape,Frances Baard,Dikgatlong,DsAccessToPipedWaters
Census 2022,Municipality,Dikgatlong,Piped (tap) water on community stand,6.9,Northern Cape,Frances Baard,Dikgatlong,DsAccessToPipedWaters
Census 2022,Municipality,Dikgatlong,No access to piped water,6.6,Northern Cape,Frances Baard,Dikgatlong,DsAccessToPipedWaters
Census 2022,Municipality,Magareng,Piped (tap) water inside the dwelling,43.9,Northern Cape,Frances Baard,Magareng,DsAccessToPipedWaters
Census 2022,Municipality,Magareng,Piped (tap) water inside the yard,29.5,Northern Cape,Frances Baard,Magareng,DsAccessToPipedWaters
Census 2022,Municipality,Magareng,Piped (tap) water on community stand,21.9,Northern Cape,Frances Baard,Magareng,DsAccessToPipedWaters
Census 2022,Municipality,Magareng,No access to piped water,4.7,Northern Cape,Frances Baard,Magareng,DsAccessToPipedWaters
Census 2022,Municipality,Phokwane,Piped (tap) water inside the dwelling,48.9,Northern Cape,Frances Baard,Phokwane,DsAccessToPipedWaters
Census 2022,Municipality,Phokwane,Piped (tap) water inside the yard,34.8,Northern Cape,Frances Baard,Phokwane,DsAccessToPipedWaters
Census 2022,Municipality,Phokwane,Piped (tap) water on community stand,13.4,Northern Cape,Frances Baard,Phokwane,DsAccessToPipedWaters
Census 2022,Municipality,Phokwane,No access to piped water,2.9,Northern Cape,Frances Baard,Phokwane,DsAccessToPipedWaters
Census 2022,Municipality,Sol Plaatje,Piped (tap) water inside the dwelling,66.6,Northern Cape,Frances Baard,Sol Plaatje,DsAccessToPipedWaters
Census 2022,Municipality,Sol Plaatje,Piped (tap) water inside the yard,24.4,Northern Cape,Frances Baard,Sol Plaatje,DsAccessToPipedWaters
Census 2022,Municipality,Sol Plaatje,Piped (tap) water on community stand,6.5,Northern Cape,Frances Baard,Sol Plaatje,DsAccessToPipedWaters
Census 2022,Municipality,Sol Plaatje,No access to piped water,2.5,Northern Cape,Frances Baard,Sol Plaatje,DsAccessToPipedWaters
Census 2022,Municipality,Ga-Segonyana,Piped (tap) water inside the dwelling,24.8,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsAccessToPipedWaters
Census 2022,Municipality,Ga-Segonyana,Piped (tap) water inside the yard,17.5,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsAccessToPipedWaters
Census 2022,Municipality,Ga-Segonyana,Piped (tap) water on community stand,44.2,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsAccessToPipedWaters
Census 2022,Municipality,Ga-Segonyana,No access to piped water,13.6,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsAccessToPipedWaters
Census 2022,Municipality,Gamagara,Piped (tap) water inside the dwelling,67.3,Northern Cape,John Taolo Gaetsewe,Gamagara,DsAccessToPipedWaters
Census 2022,Municipality,Gamagara,Piped (tap) water inside the yard,27.3,Northern Cape,John Taolo Gaetsewe,Gamagara,DsAccessToPipedWaters
Census 2022,Municipality,Gamagara,Piped (tap) water on community stand,2.6,Northern Cape,John Taolo Gaetsewe,Gamagara,DsAccessToPipedWaters
Census 2022,Municipality,Gamagara,No access to piped water,2.9,Northern Cape,John Taolo Gaetsewe,Gamagara,DsAccessToPipedWaters
Census 2022,Municipality,Joe Morolong,Piped (tap) water inside the dwelling,18.0,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsAccessToPipedWaters
Census 2022,Municipality,Joe Morolong,Piped (tap) water inside the yard,7.4,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsAccessToPipedWaters
Census 2022,Municipality,Joe Morolong,Piped (tap) water on community stand,66.6,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsAccessToPipedWaters
Census 2022,Municipality,Joe Morolong,No access to piped water,8.0,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsAccessToPipedWaters
Census 2022,Municipality,Hantam,Piped (tap) water inside the dwelling,70.7,Northern Cape,Namakwa,Hantam,DsAccessToPipedWaters
Census 2022,Municipality,Hantam,Piped (tap) water inside the yard,27.9,Northern Cape,Namakwa,Hantam,DsAccessToPipedWaters
Census 2022,Municipality,Hantam,Piped (tap) water on community stand,0.9,Northern Cape,Namakwa,Hantam,DsAccessToPipedWaters
Census 2022,Municipality,Hantam,No access to piped water,0.5,Northern Cape,Namakwa,Hantam,DsAccessToPipedWaters
Census 2022,Municipality,Kamiesberg,Piped (tap) water inside the dwelling,46.4,Northern Cape,Namakwa,Kamiesberg,DsAccessToPipedWaters
Census 2022,Municipality,Kamiesberg,Piped (tap) water inside the yard,52.0,Northern Cape,Namakwa,Kamiesberg,DsAccessToPipedWaters
Census 2022,Municipality,Kamiesberg,Piped (tap) water on community stand,0.2,Northern Cape,Namakwa,Kamiesberg,DsAccessToPipedWaters
Census 2022,Municipality,Kamiesberg,No access to piped water,1.4,Northern Cape,Namakwa,Kamiesberg,DsAccessToPipedWaters
Census 2022,Municipality,Karoo Hoogland,Piped (tap) water inside the dwelling,67.5,Northern Cape,Namakwa,Karoo Hoogland,DsAccessToPipedWaters
Census 2022,Municipality,Karoo Hoogland,Piped (tap) water inside the yard,31.8,Northern Cape,Namakwa,Karoo Hoogland,DsAccessToPipedWaters
Census 2022,Municipality,Karoo Hoogland,Piped (tap) water on community stand,0.3,Northern Cape,Namakwa,Karoo Hoogland,DsAccessToPipedWaters
Census 2022,Municipality,Karoo Hoogland,No access to piped water,0.3,Northern Cape,Namakwa,Karoo Hoogland,DsAccessToPipedWaters
Census 2022,Municipality,Khâi-Ma,Piped (tap) water inside the dwelling,74.4,Northern Cape,Namakwa,Khâi-Ma,DsAccessToPipedWaters
Census 2022,Municipality,Khâi-Ma,Piped (tap) water inside the yard,23.7,Northern Cape,Namakwa,Khâi-Ma,DsAccessToPipedWaters
Census 2022,Municipality,Khâi-Ma,Piped (tap) water on community stand,0.6,Northern Cape,Namakwa,Khâi-Ma,DsAccessToPipedWaters
Census 2022,Municipality,Khâi-Ma,No access to piped water,1.3,Northern Cape,Namakwa,Khâi-Ma,DsAccessToPipedWaters
Census 2022,Municipality,Nama Khoi,Piped (tap) water inside the dwelling,86.1,Northern Cape,Namakwa,Nama Khoi,DsAccessToPipedWaters
Census 2022,Municipality,Nama Khoi,Piped (tap) water inside the yard,12.2,Northern Cape,Namakwa,Nama Khoi,DsAccessToPipedWaters
Census 2022,Municipality,Nama Khoi,Piped (tap) water on community stand,0.6,Northern Cape,Namakwa,Nama Khoi,DsAccessToPipedWaters
Census 2022,Municipality,Nama Khoi,No access to piped water,1.1,Northern Cape,Namakwa,Nama Khoi,DsAccessToPipedWaters
Census 2022,Municipality,Richtersveld,Piped (tap) water inside the dwelling,83.3,Northern Cape,Namakwa,Richtersveld,DsAccessToPipedWaters
Census 2022,Municipality,Richtersveld,Piped (tap) water inside the yard,16.0,Northern Cape,Namakwa,Richtersveld,DsAccessToPipedWaters
Census 2022,Municipality,Richtersveld,Piped (tap) water on community stand,0.3,Northern Cape,Namakwa,Richtersveld,DsAccessToPipedWaters
Census 2022,Municipality,Richtersveld,No access to piped water,0.4,Northern Cape,Namakwa,Richtersveld,DsAccessToPipedWaters
Census 2022,Municipality,Emthanjeni,Piped (tap) water inside the dwelling,65.7,Northern Cape,Pixley ka Seme,Emthanjeni,DsAccessToPipedWaters
Census 2022,Municipality,Emthanjeni,Piped (tap) water inside the yard,32.7,Northern Cape,Pixley ka Seme,Emthanjeni,DsAccessToPipedWaters
Census 2022,Municipality,Emthanjeni,Piped (tap) water on community stand,0.5,Northern Cape,Pixley ka Seme,Emthanjeni,DsAccessToPipedWaters
Census 2022,Municipality,Emthanjeni,No access to piped water,1.1,Northern Cape,Pixley ka Seme,Emthanjeni,DsAccessToPipedWaters
Census 2022,Municipality,Kareeberg,Piped (tap) water inside the dwelling,51.6,Northern Cape,Pixley ka Seme,Kareeberg,DsAccessToPipedWaters
Census 2022,Municipality,Kareeberg,Piped (tap) water inside the yard,40.2,Northern Cape,Pixley ka Seme,Kareeberg,DsAccessToPipedWaters
Census 2022,Municipality,Kareeberg,Piped (tap) water on community stand,8.0,Northern Cape,Pixley ka Seme,Kareeberg,DsAccessToPipedWaters
Census 2022,Municipality,Kareeberg,No access to piped water,0.2,Northern Cape,Pixley ka Seme,Kareeberg,DsAccessToPipedWaters
Census 2022,Municipality,Renosterberg,Piped (tap) water inside the dwelling,56.8,Northern Cape,Pixley ka Seme,Renosterberg,DsAccessToPipedWaters
Census 2022,Municipality,Renosterberg,Piped (tap) water inside the yard,40.5,Northern Cape,Pixley ka Seme,Renosterberg,DsAccessToPipedWaters
Census 2022,Municipality,Renosterberg,Piped (tap) water on community stand,1.2,Northern Cape,Pixley ka Seme,Renosterberg,DsAccessToPipedWaters
Census 2022,Municipality,Renosterberg,No access to piped water,1.5,Northern Cape,Pixley ka Seme,Renosterberg,DsAccessToPipedWaters
Census 2022,Municipality,Siyancuma,Piped (tap) water inside the dwelling,50.8,Northern Cape,Pixley ka Seme,Siyancuma,DsAccessToPipedWaters
Census 2022,Municipality,Siyancuma,Piped (tap) water inside the yard,36.0,Northern Cape,Pixley ka Seme,Siyancuma,DsAccessToPipedWaters
Census 2022,Municipality,Siyancuma,Piped (tap) water on community stand,10.4,Northern Cape,Pixley ka Seme,Siyancuma,DsAccessToPipedWaters
Census 2022,Municipality,Siyancuma,No access to piped water,2.8,Northern Cape,Pixley ka Seme,Siyancuma,DsAccessToPipedWaters
Census 2022,Municipality,Siyathemba,Piped (tap) water inside the dwelling,50.5,Northern Cape,Pixley ka Seme,Siyathemba,DsAccessToPipedWaters
Census 2022,Municipality,Siyathemba,Piped (tap) water inside the yard,47.1,Northern Cape,Pixley ka Seme,Siyathemba,DsAccessToPipedWaters
Census 2022,Municipality,Siyathemba,Piped (tap) water on community stand,1.4,Northern Cape,Pixley ka Seme,Siyathemba,DsAccessToPipedWaters
Census 2022,Municipality,Siyathemba,No access to piped water,1.1,Northern Cape,Pixley ka Seme,Siyathemba,DsAccessToPipedWaters
Census 2022,Municipality,Thembelihle,Piped (tap) water inside the dwelling,49.6,Northern Cape,Pixley ka Seme,Thembelihle,DsAccessToPipedWaters
Census 2022,Municipality,Thembelihle,Piped (tap) water inside the yard,38.2,Northern Cape,Pixley ka Seme,Thembelihle,DsAccessToPipedWaters
Census 2022,Municipality,Thembelihle,Piped (tap) water on community stand,10.9,Northern Cape,Pixley ka Seme,Thembelihle,DsAccessToPipedWaters
Census 2022,Municipality,Thembelihle,No access to piped water,1.3,Northern Cape,Pixley ka Seme,Thembelihle,DsAccessToPipedWaters
Census 2022,Municipality,Ubuntu,Piped (tap) water inside the dwelling,65.2,Northern Cape,Pixley ka Seme,Ubuntu,DsAccessToPipedWaters
Census 2022,Municipality,Ubuntu,Piped (tap) water inside the yard,32.3,Northern Cape,Pixley ka Seme,Ubuntu,DsAccessToPipedWaters
Census 2022,Municipality,Ubuntu,Piped (tap) water on community stand,2.3,Northern Cape,Pixley ka Seme,Ubuntu,DsAccessToPipedWaters
Census 2022,Municipality,Ubuntu,No access to piped water,0.2,Northern Cape,Pixley ka Seme,Ubuntu,DsAccessToPipedWaters
Census 2022,Municipality,Umsobomvu,Piped (tap) water inside the dwelling,63.5,Northern Cape,Pixley ka Seme,Umsobomvu,DsAccessToPipedWaters
Census 2022,Municipality,Umsobomvu,Piped (tap) water inside the yard,33.6,Northern Cape,Pixley ka Seme,Umsobomvu,DsAccessToPipedWaters
Census 2022,Municipality,Umsobomvu,Piped (tap) water on community stand,2.2,Northern Cape,Pixley ka Seme,Umsobomvu,DsAccessToPipedWaters
Census 2022,Municipality,Umsobomvu,No access to piped water,0.7,Northern Cape,Pixley ka Seme,Umsobomvu,DsAccessToPipedWaters
Census 2022,Municipality,!Kheis,Piped (tap) water inside the dwelling,23.6,Northern Cape,Z F Mgcawu,!Kheis,DsAccessToPipedWaters
Census 2022,Municipality,!Kheis,Piped (tap) water inside the yard,65.0,Northern Cape,Z F Mgcawu,!Kheis,DsAccessToPipedWaters
Census 2022,Municipality,!Kheis,Piped (tap) water on community stand,6.1,Northern Cape,Z F Mgcawu,!Kheis,DsAccessToPipedWaters
Census 2022,Municipality,!Kheis,No access to piped water,5.3,Northern Cape,Z F Mgcawu,!Kheis,DsAccessToPipedWaters
Census 2022,Municipality,Dawid Kruiper,Piped (tap) water inside the dwelling,57.5,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsAccessToPipedWaters
Census 2022,Municipality,Dawid Kruiper,Piped (tap) water inside the yard,34.0,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsAccessToPipedWaters
Census 2022,Municipality,Dawid Kruiper,Piped (tap) water on community stand,4.7,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsAccessToPipedWaters
Census 2022,Municipality,Dawid Kruiper,No access to piped water,3.8,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsAccessToPipedWaters
Census 2022,Municipality,Kai !Garib,Piped (tap) water inside the dwelling,57.7,Northern Cape,Z F Mgcawu,Kai !Garib,DsAccessToPipedWaters
Census 2022,Municipality,Kai !Garib,Piped (tap) water inside the yard,34.7,Northern Cape,Z F Mgcawu,Kai !Garib,DsAccessToPipedWaters
Census 2022,Municipality,Kai !Garib,Piped (tap) water on community stand,3.7,Northern Cape,Z F Mgcawu,Kai !Garib,DsAccessToPipedWaters
Census 2022,Municipality,Kai !Garib,No access to piped water,3.9,Northern Cape,Z F Mgcawu,Kai !Garib,DsAccessToPipedWaters
Census 2022,Municipality,Kgatelopele,Piped (tap) water inside the dwelling,73.2,Northern Cape,Z F Mgcawu,Kgatelopele,DsAccessToPipedWaters
Census 2022,Municipality,Kgatelopele,Piped (tap) water inside the yard,21.7,Northern Cape,Z F Mgcawu,Kgatelopele,DsAccessToPipedWaters
Census 2022,Municipality,Kgatelopele,Piped (tap) water on community stand,4.7,Northern Cape,Z F Mgcawu,Kgatelopele,DsAccessToPipedWaters
Census 2022,Municipality,Kgatelopele,No access to piped water,0.4,Northern Cape,Z F Mgcawu,Kgatelopele,DsAccessToPipedWaters
Census 2022,Municipality,Tsantsabane,Piped (tap) water inside the dwelling,67.6,Northern Cape,Z F Mgcawu,Tsantsabane,DsAccessToPipedWaters
Census 2022,Municipality,Tsantsabane,Piped (tap) water inside the yard,20.4,Northern Cape,Z F Mgcawu,Tsantsabane,DsAccessToPipedWaters
Census 2022,Municipality,Tsantsabane,Piped (tap) water on community stand,3.7,Northern Cape,Z F Mgcawu,Tsantsabane,DsAccessToPipedWaters
Census 2022,Municipality,Tsantsabane,No access to piped water,8.3,Northern Cape,Z F Mgcawu,Tsantsabane,DsAccessToPipedWaters
Census 2022,Municipality,Breede Valley,Piped (tap) water inside the dwelling,84.7,Western Cape,Cape Winelands,Breede Valley,DsAccessToPipedWaters
Census 2022,Municipality,Breede Valley,Piped (tap) water inside the yard,10.1,Western Cape,Cape Winelands,Breede Valley,DsAccessToPipedWaters
Census 2022,Municipality,Breede Valley,Piped (tap) water on community stand,4.9,Western Cape,Cape Winelands,Breede Valley,DsAccessToPipedWaters
Census 2022,Municipality,Breede Valley,No access to piped water,0.3,Western Cape,Cape Winelands,Breede Valley,DsAccessToPipedWaters
Census 2022,Municipality,Drakenstein,Piped (tap) water inside the dwelling,88.6,Western Cape,Cape Winelands,Drakenstein,DsAccessToPipedWaters
Census 2022,Municipality,Drakenstein,Piped (tap) water inside the yard,7.3,Western Cape,Cape Winelands,Drakenstein,DsAccessToPipedWaters
Census 2022,Municipality,Drakenstein,Piped (tap) water on community stand,3.1,Western Cape,Cape Winelands,Drakenstein,DsAccessToPipedWaters
Census 2022,Municipality,Drakenstein,No access to piped water,1.0,Western Cape,Cape Winelands,Drakenstein,DsAccessToPipedWaters
Census 2022,Municipality,Langeberg,Piped (tap) water inside the dwelling,91.7,Western Cape,Cape Winelands,Langeberg,DsAccessToPipedWaters
Census 2022,Municipality,Langeberg,Piped (tap) water inside the yard,5.4,Western Cape,Cape Winelands,Langeberg,DsAccessToPipedWaters
Census 2022,Municipality,Langeberg,Piped (tap) water on community stand,1.5,Western Cape,Cape Winelands,Langeberg,DsAccessToPipedWaters
Census 2022,Municipality,Langeberg,No access to piped water,1.3,Western Cape,Cape Winelands,Langeberg,DsAccessToPipedWaters
Census 2022,Municipality,Stellenbosch,Piped (tap) water inside the dwelling,86.4,Western Cape,Cape Winelands,Stellenbosch,DsAccessToPipedWaters
Census 2022,Municipality,Stellenbosch,Piped (tap) water inside the yard,4.5,Western Cape,Cape Winelands,Stellenbosch,DsAccessToPipedWaters
Census 2022,Municipality,Stellenbosch,Piped (tap) water on community stand,7.7,Western Cape,Cape Winelands,Stellenbosch,DsAccessToPipedWaters
Census 2022,Municipality,Stellenbosch,No access to piped water,1.4,Western Cape,Cape Winelands,Stellenbosch,DsAccessToPipedWaters
Census 2022,Municipality,Witzenberg,Piped (tap) water inside the dwelling,84.4,Western Cape,Cape Winelands,Witzenberg,DsAccessToPipedWaters
Census 2022,Municipality,Witzenberg,Piped (tap) water inside the yard,8.9,Western Cape,Cape Winelands,Witzenberg,DsAccessToPipedWaters
Census 2022,Municipality,Witzenberg,Piped (tap) water on community stand,5.2,Western Cape,Cape Winelands,Witzenberg,DsAccessToPipedWaters
Census 2022,Municipality,Witzenberg,No access to piped water,1.6,Western Cape,Cape Winelands,Witzenberg,DsAccessToPipedWaters
Census 2022,Municipality,Beaufort West,Piped (tap) water inside the dwelling,87.2,Western Cape,Central Karoo,Beaufort West,DsAccessToPipedWaters
Census 2022,Municipality,Beaufort West,Piped (tap) water inside the yard,12.2,Western Cape,Central Karoo,Beaufort West,DsAccessToPipedWaters
Census 2022,Municipality,Beaufort West,Piped (tap) water on community stand,0.3,Western Cape,Central Karoo,Beaufort West,DsAccessToPipedWaters
Census 2022,Municipality,Beaufort West,No access to piped water,0.2,Western Cape,Central Karoo,Beaufort West,DsAccessToPipedWaters
